sample_id,label,g__Pyramidobacter,g__Alistipes,g__Parabacteroides,g__Phocaeicola,g__Collinsella,g__Bacteroides,g__Gemmiger,g__Oscillospiraceae_unclassified,g__Odoribacter,g__Phascolarctobacterium,g__Vescimonas,g__Ruthenibacterium,g__GGB9715,g__Ruminococcus,g__Blautia,g__Evtepia,g__Anaerobutyricum,g__Butyricimonas,g__Faecalibacterium,g__Hungatella,g__Desulfovibrio,g__Mediterraneibacter,g__Christensenella,g__GGB9760,g__Lentihominibacter,g__Clostridium,g__Ligilactobacillus,g__Eggerthella,g__Dorea,g__Anaerotruncus,g__Raoultibacter,g__Candidatus_Cibionibacter,g__Streptococcus,g__Erysipelatoclostridium,g__GGB3433,g__Bilophila,g__Coprococcus,g__Escherichia,g__Eubacteriaceae_unclassified,g__GGB3653,g__Wujia,g__Romboutsia,g__GGB3345,g__Limosilactobacillus,g__Agathobaculum,g__Bifidobacterium,g__Roseburia,g__Intestinimonas,g__Candidatus_Nanosynsacchari,g__Segatella,g__GGB41458,g__Lachnoclostridium,g__Lachnospiraceae_unclassified,g__Faecalibacillus,g__Anaerofustis,g__Faecalicatena,g__Lachnospira,g__Eubacterium,g__Coprobacillus,g__Candidatus_Saccharibacteria_unclassified,g__Anaerostipes,g__Fusicatenibacter,g__GGB2998,g__GGB12798,g__Enterococcus,g__Provencibacterium,g__Lactobacillus,g__Holdemania,g__GGB3061,g__Coprobacter,g__Oscillibacter,g__Dysosmobacter,g__Simiaoa,g__Enterocloster,g__Emergencia,g__Brotolimicola,g__Intestinibacter,g__Parascardovia,g__Megamonas,g__Fumia,g__GGB2848,g__Wansuia,g__GGB3632,g__Flavonifractor,g__Actinomyces,g__Clostridiaceae_unclassified,g__Parasutterella,g__GGB4456,g__Lancefieldella,g__Neobittarella,g__Schaalia,g__Mogibacterium,g__GGB4683,g__GGB3256,g__GGB9342,g__Gordonibacter,g__Paraprevotella,g__GGB9699,g__GGB4578,g__GGB9634,g__GGB9730,g__Turicibacter,g__Sutterella,g__Klebsiella,g__GGB9365,g__Oliverpabstia,g__Anaerotignum,g__GGB51441,g__GGB9770,g__Anaeromassilibacillus,g__GGB2982,g__GGB9707,g__Eubacteriales_unclassified,g__Tyzzerella,g__Massilioclostridium,g__Hydrogeniiclostridium,g__GGB9614,g__GGB9524,g__Haemophilus,g__Lacrimispora,g__GGB9561,g__Pseudoflavonifractor,g__GGB33586,g__GGB35068,g__Jingyaoa,g__GGB2653,g__Clostridia_unclassified,g__GGB52130,g__Veillonella,g__Lawsonibacter,g__Bacteria_unclassified,g__GGB9616,g__GGB4552,g__GGB9501,g__Enterobacter,g__GGB3444,g__Anaerofilum,g__GGB3304,g__Massiliimalia,g__Lactonifactor,g__GGB9646,g__GGB36267,g__Granulicatella,g__GGB3005,g__GGB9719,g__Lachnotalea,g__GGB3619,g__Akkermansia,g__GGB3109,g__GGB9512,g__Barnesiella,g__GGB3363,g__Megasphaera,g__Jutongia,g__GGB9747,g__GGB9559,g__Hydrogenoanaerobacterium,g__Phocea,g__GGB9766,g__GGB9359,g__Actinobaculum,g__Propionibacterium,g__GGB33469,g__Zhenpiania,g__GGB58233,g__GGB9531,g__Dialister,g__Faecalimonas,g__GGB9759,g__GGB3740,g__Lactococcus,g__Amedibacillus,g__GGB12785,g__Gemella,g__GGB3278,g__GGB4684,g__Adlercreutzia,g__GGB9635,g__GGB9758,g__GGB9708,g__Mesosutterella,g__Allisonella,g__GGB51647,g__Rothia,g__GGB13493,g__GGB9627,g__GGB13404,g__GGB51959,g__GGB9595,g__GGB9813,g__GGB9593,g__Senegalimassilia,g__GGB9602,g__Oxalobacter,g__GGB9597,g__Eisenbergiella,g__GGB3321,g__GGB9790,g__GGB3612,g__GGB9502,g__Citrobacter,g__GGB9534,g__GGB2980,g__GGB9444,g__Dielma,g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,g__Negativibacillus,g__GGB9590,g__Peptostreptococcus,g__Bittarella,g__GGB3537,g__GGB45613,g__Cuneatibacter,g__GGB9781,g__GGB4585,g__GGB4605,g__GGB3277,g__Sellimonas,g__GGB3175,g__Longicatena,g__GGB9302,g__Weissella,g__GGB9345,g__Cloacibacillus,g__GGB51884,g__GGB3818,g__GGB36331,g__GGB9712,g__Scardovia,g__Leuconostoc,g__Corynebacterium,g__GGB3550,g__Holdemanella,g__Massilimicrobiota,g__Fusobacterium,g__Butyricicoccus
CRR1090712,0,0.0,0.36906,0.193,1.27556,0.0,4.07873,0.0,0.0,0.0,0.0,0.0,0.0371,0.0,4.56123,0.56649,0.0,0.0,0.0,0.0,0.01139,0.0,8.49395,0.0,0.0,0.0,0.0,0.0,2.97001,0.0,0.0,0.0,0.00252,0.66403,2.7191099999999997,0.0,0.0,0.0,4.6944,0.0,0.0,0.0,0.11444,0.0,0.0,0.0,23.98475,0.0,0.0,0.0,0.0,0.0,0.03461,0.0,0.0,0.0,0.0,0.14638,0.0,0.0,0.14197,0.11765,1.06656,0.0,0.0,0.04794,0.0,0.0,0.0,0.0,0.0,0.0,0.05583,0.0,1.75546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03808,0.0,0.33797,0.01899,1.20862,0.0,0.0,0.0,0.0,0.0,0.00437,0.0,0.0,0.0,0.10809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09603,0.0,0.056940000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09676,0.31121,0.0,0.0,0.0,2.35614,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02739,0.0,0.0,0.0,0.0,0.00187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090716,1,0.0,0.13071,0.07395,1.10752,0.0,5.13191,0.0,0.15077,0.12364,0.19883,0.06835,0.87811,0.0,3.20276,6.4303799999999995,0.0,12.85062,0.0,3.26432,0.03437,0.0,2.92286,0.0,0.0,0.00029,1.90241,0.0,1.72848,0.0,0.0,0.0,0.0,4.27017,1.0355699999999999,0.0,0.15829,0.0,0.18075,0.0,0.0,0.0,0.0,0.0,0.0,2.45472,0.0,1.18658,0.0,0.01649,0.0,0.0,1.24409,0.79694,0.0,0.0,0.15717,0.00118,7.3785,0.0,0.05837,0.0,15.92372,0.0,0.07041,4.48357,0.0,0.0,0.0,0.0,0.0,0.0,0.05053,0.0,1.0400099999999999,0.0,0.86423,0.03482,0.0,0.0,0.0,0.0,0.0,0.0,0.5688,0.07783,0.0,0.0,0.00811,0.0,0.0,0.01208,0.00456,0.0,0.0,0.0,0.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08959,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0673,0.65479,0.00235,0.0,0.0,0.0,0.0,0.02571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762,0.0,0.0,0.0,0.0,0.0,0.16305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016649999999999998,0.0,0.0,0.0,0.0,0.28842,0.07216,0.0,0.0,0.68251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,2.52588,0.0,0.07335,0.11854,0.08528,0.0055,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01234,0.0,0.0,0.0,0.0,0.01951,0.0,0.10148,0.0,0.0,0.0,0.0,0.00068,0.0,0.0,0.0,0.02996,0.0,0.0,0.0,0.0,0.0,0.0,1.39398,0.06972,0.0,0.0,0.0,2.25617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753,0.0,0.0,0.0,0.0,2.86201,0.0
CRR1090718,1,0.0,1.37873,0.03629,1.4017300000000001,0.03953,0.9245300000000001,0.0,0.02793,0.0,0.03021,0.45713,1.82924,0.0,25.43792,5.476489999999999,0.5011,2.968,0.00207,5.34209,0.296,0.0,6.810910000000001,0.0,0.0,0.02368,0.89175,0.01568,0.68259,0.94904,0.00298,0.0,0.0,0.51638,0.56077,0.0,0.0,0.0,4.32428,0.0,0.0,0.0,0.78211,0.0,0.00285,0.0,9.92403,10.2112,0.0,0.00212,0.0,0.0,0.047510000000000004,0.0,0.0,0.00307,0.0,0.08132,2.05013,0.0,0.15652,5.14759,1.11334,0.0,0.00749,0.0,0.0,0.0024,0.4514,0.0,0.0,0.0,0.00908,0.0,0.9461099999999999,0.0,0.03497,0.0,0.0,0.00889,0.0,0.0,0.00535,0.0,0.23662,0.25304,3.3278999999999996,0.0,0.0,0.00203,0.0,0.03715,0.01436,0.0,0.0,0.0,0.36276,0.0,0.0,0.0,0.0,0.0,0.59825,0.0,0.57185,0.0,0.0,0.20561,0.0,0.0,0.0,0.0,0.0,0.0,0.01946,0.0,0.0,0.0,0.0,0.01059,0.24448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05484,0.0,0.02228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277,0.0,0.0,0.0,0.0,0.0,0.00312,0.0,0.0,0.49314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00812,0.0,0.0,0.0,0.0,0.11955
CRR1090720,1,0.0,4.3329699999999995,0.45246000000000003,1.8459400000000001,1.43295,9.093760000000001,3.48653,0.03207,0.0,0.0,0.0,0.12673,0.0,0.41111999999999993,2.0672099999999998,0.0,3.7527,0.0,6.74818,0.0,0.0,0.40972000000000003,0.0,0.30525,0.01758,1.7846300000000002,0.0,0.27068,0.47995000000000004,0.0,0.0,16.92133,0.61334,0.00478,0.0,0.0,2.3283,0.0,0.02406,0.30461,0.60391,0.16222,0.4579,0.0,0.10662,3.44542,7.99038,0.00318,0.0,0.0,0.0,0.0,2.8826199999999997,0.40188,0.0,0.1889,0.18055,0.23333,0.0,0.00776,2.01776,1.1094,0.0,0.0,0.0,0.0,0.0,0.02307,0.0,0.04984,0.71898,0.02335,0.04481,0.00443,0.0,0.23792,0.0,0.00191,0.0,0.0,0.0,0.0,0.0,0.11633,0.02523,0.51642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739,0.0,0.04703,0.0,0.0,0.28368,0.065,0.0,0.68502,0.0,0.0,0.11676,0.02773,0.0,0.0,0.00651,0.14287,0.06852,0.0,0.0,0.0,0.00553,0.0,0.0,0.00267,0.01106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02019,0.0,0.00263,0.00207,0.86174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455,0.0,0.0,0.0,0.11717,0.40892,0.0623,0.0,0.0,0.45352,0.0,0.46352,0.0,0.0,0.0,0.0,0.0,0.0,0.00996,0.00672,0.0,0.0,0.0,0.0,1.12477,0.0,0.00437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364,0.0,0.0,0.0,8.31228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090729,0,0.0,7.02204,1.7421000000000002,26.92855,0.17725,34.29892,2.31971,0.06123,0.14822,0.0,0.00038,0.30367,0.00785,0.68919,0.44084,0.0,0.34668,0.11616,3.29823,0.0,0.0,0.7247600000000001,0.00069,0.02424,0.03895,0.15389,0.0,0.00307,0.20816,0.0,0.00213,0.0,0.05441000000000001,0.0,0.0,0.00776,0.11451,0.00884,0.16972,0.0,0.0,0.02284,0.0,0.0,0.41839,0.40486,0.25698,0.00287,0.0,0.0,0.0,0.0,0.24703,0.63125,0.00394,0.10202,0.01679,0.04096,0.0,0.02084,0.12442,0.20485,0.0,0.0,0.0,0.0,0.002,0.024,0.0,0.0,0.64214,0.05007,0.11582,0.00848,0.0,0.01251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679,0.00394,0.03143,0.0,0.0,0.0,0.0,0.00173,0.00175,0.0,0.0,0.0,0.0,8.23057,0.0,0.0,0.0,0.0,0.0,0.0642,1.69847,0.0,0.0,0.01183,0.0,0.0,0.0,0.0,0.0,0.00287,0.09562,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0007,0.0,0.0,0.0,0.0,0.00049,0.0,0.0,0.0007,0.01614,0.0,0.0,0.0,0.05491,0.0,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197,0.01331,0.0,0.0,0.0,0.0,0.0,0.0,0.03004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04072,0.0,0.0,0.00164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652,0.0,0.0008,1.83595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00306,0.02745,0.0,0.0,0.0,0.0,0.0,0.604,0.0,0.0,0.0
CRR1090730,0,0.0,0.0,0.15031,1.54096,0.0,7.976319999999999,0.0,0.0,0.0,0.04091,0.0,1.86335,0.0,4.98177,8.60294,0.0,10.27753,0.0,2.1663300000000003,0.01677,0.0,1.95506,0.0,0.0,0.3401,0.33174000000000003,0.0,0.8153600000000001,0.0,0.05321,0.0,3.59991,2.0400300000000002,0.35687,0.0,0.04265,0.0,0.08811,0.0,0.37825,0.0,0.46475,0.16273,0.0,1.0542,2.13988,2.01969,0.0,0.03261,0.0,0.0,2.51507,1.29916,0.37061,0.01237,0.11459,0.27927,0.11996000000000001,0.07478,0.03659,0.3679,2.26936,0.0,0.0,0.02924,0.0,0.0,0.0,0.0,0.0,0.0,0.67209,0.35815,0.11166999999999999,0.0,0.22801,0.20639,0.0,0.0,0.0,0.0,0.0,0.0,0.05873,0.011019999999999999,0.1778,0.0,0.0,0.0,0.02057,0.01227,0.00334,0.0,0.0,0.0,0.0,0.3195,0.0,0.0,0.0,0.0,0.01345,0.0,0.08724,0.0,0.0,0.02531,0.10373,0.0,0.0,0.0,0.0,0.01842,0.16652,0.0,0.02955,0.01713,0.0,0.0,0.02822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00357,0.0,2.20074,0.0,0.0,22.85857,0.05104,0.0,0.0,0.0,0.00197,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.01312,0.0,0.0,0.52532,0.0,0.0,0.0,0.60484,0.0,0.00297,0.0,0.0,0.0203,0.00852,0.0,0.0,0.0,0.0,0.0,0.0,0.01695,0.0,7.84027,0.03777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031,0.0,0.0,0.0,0.0,0.16069,0.0,0.0,0.0,0.0,0.00058,0.0,0.0,0.0,0.00578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065,0.0,0.00129,0.0,0.0,0.0,0.0,0.0
CRR1090737,0,0.0,0.03672,0.00539,1.0576699999999999,0.0,0.46123,0.0031,0.0,0.0,0.09993,0.0,0.55514,0.0,3.22656,9.318850000000001,0.04215,1.40876,0.0,0.49713,0.0,0.0,0.81813,0.0,0.0,0.0,0.16548,0.0,0.52427,2.00175,0.0,0.0,0.0,0.4662,0.03653,0.0,0.0,0.08447,0.00817,0.0,0.0,0.0,0.1437,0.0,0.0,0.60059,0.01263,0.33012,0.0,0.0,0.0,0.0,0.0,68.7929,0.59484,0.0,0.94847,0.0,0.56776,0.0,0.00466,4.05428,0.41103,0.0,0.0,0.01813,0.0,0.00099,0.0,0.0,0.0,0.0,0.0114,0.0,0.00187,0.0,0.18152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.02458,0.94414,0.03419,0.0,0.0,0.0,0.0,0.0,0.0,0.99056,0.0,0.03827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.00539,0.0,0.0,0.0,0.0,0.0,0.0,0.00807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.06073,0.0,0.0,0.13967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0
CRR1090738,0,0.0,3.18947,0.9647199999999999,3.32014,0.92975,3.47163,2.17565,0.0638,0.0,0.0,0.06699,0.06327,0.78173,0.64462,5.992519999999999,0.0,1.98083,0.0,8.9559,0.0,0.0,0.59975,0.03119,0.08801,0.1082,0.44753000000000004,0.00979,5.3421899999999996,2.20639,0.03496,0.0,1.4442,0.21375,0.03657,0.0,0.0,2.91881,0.00486,0.05026,0.09291,0.24969,0.11638,0.35418,0.0,0.26722,2.54353,1.0576599999999998,0.08728000000000001,0.01112,0.0,0.0,0.040979999999999996,2.85811,0.7402299999999999,0.0,0.17066,0.09928000000000001,0.46032,0.0,0.05511,7.107,2.68855,0.00209,0.0,0.0,0.0,0.0,0.06926,0.0,0.0,0.01231,0.01533,3.00198,0.00011,0.0,0.00536,0.0,0.0,0.0,0.0,0.0,0.05227,0.05532,0.14832,0.04662,2.3554000000000004,0.16182,0.0,0.00045,0.00166,0.0,0.01546,0.0,2.73136,0.0,0.0,0.0,0.42046,0.0,0.0,1.08924,0.0,0.0,0.28008,0.0,0.0,0.0256,0.05219,0.0,0.00057,0.01362,0.0,0.04289,0.0,0.00072,0.0,0.00886,0.0,0.0,0.01292,0.0,0.0,0.0,0.0,0.0,0.01547,0.0428,0.0,0.0,0.0,0.02259,0.04303,0.43674,0.0,0.07735,0.02505,0.0,0.0,0.0,0.0006,0.0,0.0,0.0079,0.09632,0.00295,0.0,0.04473,0.0,0.23591,0.0,0.0,0.29044,0.0,0.0,0.0,0.05662,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.03412,0.0,0.0,3.31079,0.0,0.0,0.00281,0.0044,0.0,0.0,0.0,0.0,0.0,4.27082,0.0,2.28676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731,0.0,0.0,0.0,0.0,0.01893,0.00798,0.0,0.0,0.0,0.00639,0.0,0.0,0.0,0.00791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163,0.24459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24223,0.0,0.0,0.00883,0.0,0.00295,0.0,0.07718,0.0,0.0
CRR1090739,1,0.0,8.29151,1.20546,17.955399999999997,0.14491,7.54332,3.28614,0.51257,0.57418,0.05013,0.00488,0.25342,0.0,0.0,4.292590000000001,0.36068,1.5283,0.06305,18.23361,0.00493,0.0,1.81339,0.0,0.08267,0.0,0.03436,0.0,0.14452,0.69366,0.0,0.0,2.5287,0.04944,0.0,0.0,0.00151,0.54698,8.37909,0.01735,0.0,0.0,0.0,0.0,0.28202,1.012,0.059629999999999996,1.64379,0.0,0.0,0.0,0.0,0.0,4.84353,0.11954,0.0,0.47862,0.08376,0.58012,0.0,0.0,2.06897,1.1229799999999999,0.0,0.0,0.0,0.0,0.0,0.02927,0.0,0.0,3.39674,0.0,0.0,0.0,0.0,0.01415,0.0,0.0,0.0,0.0,0.0,0.01231,0.0,0.04572,0.0062,1.46564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16767,0.0,0.0,0.0,0.42811,0.0,0.0,0.07852,0.0,0.0,0.11565,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.06125,0.0,0.0,0.01108,0.0,0.0,0.0,0.01291,0.00047,0.0,0.01404,0.0,0.02793,0.00102,0.00362,0.0012100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090740,1,0.20645,1.81923,0.26350999999999997,2.12436,1.26016,5.930429999999999,3.80392,0.99688,0.05338,0.0673,2.77828,0.42335,1.21093,4.39246,3.13622,0.24986,1.5287099999999998,0.0,8.94286,0.0,0.03543,0.34354999999999997,0.0,0.37507,0.61114,0.07809999999999999,0.0,0.02573,0.7741199999999999,0.08121,0.0,8.12706,0.24537,0.01694,0.0,0.00204,0.46609999999999996,0.02472,0.0,0.0,0.0,0.11886,0.0,0.0,0.18913,2.16113,9.908339999999999,0.16412,0.0,0.0,0.0,0.0,7.958880000000001,0.26972,0.0,0.93845,0.0,0.30257,0.0,0.00201,2.33966,0.26439,0.00495,0.0,0.0,0.0,0.0,0.06278,0.0,0.0,3.67569,0.01644,2.78062,0.5591999999999999,0.00146,0.33009,0.0,0.0,0.0,0.0,0.0837,0.00197,0.0,0.03147,0.00562,0.41923000000000005,0.0,0.0,0.0,0.00097,0.00276,0.0,0.0,0.0,0.0,0.02826,0.01003,0.87214,0.0,0.0,0.7284,0.0,0.11195,0.13334000000000001,0.0,0.04449,0.09784999999999999,0.03545,0.0,0.05145,0.01576,0.0,0.07913,0.04454,0.0002,0.0,0.03043,0.0,0.0,0.01049,0.0,0.0,0.06612,0.0,0.02066,0.0,0.00875,0.01632,0.0,0.00127,0.00496,0.0033,0.0,0.0,0.00728,0.0,0.0,0.0,0.00032,0.0,0.16179,0.0,0.00126,0.02067,0.02029,0.0,0.0,0.0,0.1216,0.0,0.35354,0.59594,0.01377,0.0,0.0,0.0,0.0,0.00141,0.0,0.0,0.0,0.0047,0.0,0.02915,0.0,0.0,0.0,0.0,0.0,0.04767,0.0,0.0,0.0,0.0,0.0,0.0,0.30294,0.0,6.22725,3.39442,0.0,0.04147,0.0,0.0147,0.0,0.07794,0.0,0.0,0.0,0.0,0.0,0.0,0.00938,0.0,0.03272,0.0017699999999999999,0.0,0.0,0.0,0.0,0.05282,0.01881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87302,0.0,0.0,0.0
CRR1090742,1,0.0,5.938080000000001,0.29545,1.17291,2.08696,2.1230299999999995,3.07729,0.54748,0.07513,0.0,0.03221,0.14108,0.61778,0.64105,6.277200000000001,0.57849,1.08488,0.08223,6.13818,0.0,0.0,1.5809199999999999,0.0,0.40237999999999996,0.08243,1.17454,0.06891,0.00279,3.1602,0.0,0.03688,0.45278,10.823759999999998,0.01941,0.0,0.01148,0.6271100000000001,0.0,0.06228,0.0,0.65385,0.07139,0.23234,0.22171,1.58633,1.84379,7.565139999999999,0.0,0.0,2.65583,0.0,0.0,1.2724300000000002,0.2916,0.0,1.28967,0.11979999999999999,0.43153,0.0,0.0,0.62645,1.93797,0.0,0.0,0.0,0.0,0.04321,0.018869999999999998,0.0,0.0,3.11891,0.00364,0.29123,0.03425,0.0,0.40829,0.1071,0.0,0.00402,0.0,0.0,0.01554,0.0,0.0732,0.02562,0.08653,0.0,0.00507,0.01415,0.00391,0.05133,0.0,0.0,2.01816,0.0,0.0,0.0,0.138,0.27204,0.0,0.38896,0.0,0.08663,9.62827,0.08486,0.0,0.03739,0.03767,0.0,0.0,0.00032,0.07843,0.00588,0.0,0.0,0.0,0.03477,0.0,0.0,0.00597,0.01384,0.00223,0.0,0.0,0.0,0.0,0.04009,0.0,0.00526,0.03212,0.07911,0.06486,0.0,0.0,0.44273999999999997,0.01359,0.0,0.12695,0.00049,0.0,0.06562,0.0,0.00971,0.0,0.0,0.0,0.0,0.05742,0.02677,0.0,0.0,0.0,0.00913,0.0,0.75418,0.12095,0.0,0.0,0.05901,0.47746,0.0,0.0,0.0,0.22528,0.00119,0.0,0.0,0.0,0.0322,0.00174,0.62123,0.0,0.0,0.0,0.0,0.0,2.28771,0.0,0.14972,0.11918,0.0,0.00881,0.0,0.02224,0.02607,0.12828,0.0666,0.00832,0.0,0.0,0.00899,0.21994,0.06029,0.0,0.0,0.00139,0.0,0.0,0.0,0.0,0.0,0.00074,0.03392,0.0,0.0,0.0,0.0,0.00287,0.0,0.00057,0.0,0.00052,0.27954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10143,0.0,0.0,0.0,0.0,0.0,0.35141,0.01754,0.17727,0.0,0.0,1.59295,0.0,0.0,0.0
